path,name,extension,language,role,top_level_dir,size_bytes,is_binary,is_text,total_lines,code_lines,comment_lines,blank_lines,doc_lines,tracked,visible_to_git,commit_count,additions,deletions,churn,author_count,authors,last_commit_iso,coverage_percent,coverage_statements,coverage_branches,coverage_partial_branches,risk_score,risk_label,hotspot_score,size_bucket,content_sha1,notes,module_name,class_count,function_count,method_count,test_function_count,module_docstring,docstring_lines,import_count,internal_import_count,external_import_count,average_function_length,max_function_length,average_function_cc,max_function_cc,average_max_nesting,max_nesting,approx_cyclomatic_complexity,approx_halstead_volume,approx_halstead_difficulty,approx_halstead_effort,approx_maintainability_index,radon_available,radon_mi,radon_cc_average,radon_cc_max,syntax_error,internal_imports,external_imports
tests/conftest.py,conftest.py,.py,Python,test,tests,489,False,True,16,12,1,3,0,True,True,1,16,0,16,1,Andreas,2026-02-21T19:55:56+00:00,0.0,0,0,0,2.92,Low,116.51,XS (<50),c622a96d67b5e3a841e5a3b6f2c3afd0aca5056c,,tests.conftest,0,1,0,0,False,4,3,0,3,9,9,2,2,1,1,2,106.27,2.77,294.3,62.0,True,100.0,2,2,,,__future__; pathlib; sys
tests/test_admin_item_edit_context_select.py,test_admin_item_edit_context_select.py,.py,Python,test,tests,1761,False,True,55,41,1,13,0,True,True,1,55,0,55,1,Andreas,2026-02-22T18:18:23+00:00,0.0,0,0,0,6.56,Low,729.29,XS (<50),b9ee4db08c897baced2dd4d21102f0c313904016,,tests.test_admin_item_edit_context_select,0,2,0,2,False,0,8,3,5,19.5,30,3,5,0,0,6,897.86,4.75,4268.3,43.33,True,67.31,3,5,,src; src.db_schema; src.web_dashboard,__future__; pytest; re; sqlite3; sys
tests/test_api_v2_crud.py,test_api_v2_crud.py,.py,Python,test,tests,6725,False,True,211,169,4,38,0,True,True,7,314,103,417,2,Andreas; Andreas Keis,2026-02-22T17:25:22+00:00,0.0,0,0,0,26.69,Low,12799.53,S (50-199),14ab75b419d7caf5dae8144f01d4b80e2c87eee0,low-maintainability; high-complexity-function; high-churn,tests.test_api_v2_crud,0,8,0,8,False,0,12,2,9,22.75,86,5.88,30,0,0,47,4533.59,10.77,48814.55,19.48,True,38.65,5.88,30,,src; src.api_main,PIL; __future__; base64; fastapi.testclient; io; os; pathlib; pytest; sqlite3
tests/test_category_map_other.py,test_category_map_other.py,.py,Python,test,tests,728,False,True,19,13,1,5,0,True,True,1,19,0,19,1,Andreas,2026-03-01T16:29:09+00:00,0.0,0,0,0,6.89,Low,304.74,XS (<50),bfc880f3330b2dedd1caee22f13b6db049309f32,,tests.test_category_map_other,0,2,0,2,False,0,2,1,1,5.5,6,5.5,6,0,0,11,228.0,3.92,894.46,57.71,True,76.08,5.5,6,,src,__future__
tests/test_dashboard_index_filters.py,test_dashboard_index_filters.py,.py,Python,test,tests,2163,False,True,70,52,1,17,0,True,True,1,70,0,70,1,Andreas,2026-02-22T18:18:23+00:00,0.0,0,0,0,8.69,Low,1144.89,S (50-199),6f12e7494885afd0957a6a3a69ecf1073fc4bd14,,tests.test_dashboard_index_filters,0,3,0,3,False,0,7,3,4,17.67,37,3.67,5,0,0,11,1029.82,6.05,6231.31,39.99,True,56.7,3.67,5,,src; src.db_schema; src.web_dashboard,__future__; pytest; sqlite3; sys
tests/test_db_schema_migration.py,test_db_schema_migration.py,.py,Python,test,tests,1692,False,True,61,50,1,10,0,True,True,2,66,5,71,1,Andreas,2026-02-22T17:25:22+00:00,0.0,0,0,0,9.06,Low,1312.56,S (50-199),c2339f46668912125ee374b4b571002536fe3591,,tests.test_db_schema_migration,0,3,0,3,False,0,5,2,3,16,26,4.67,11,0.67,2,14,853.68,9.0,7683.13,40.53,True,57.0,4.33,10,,src; src.db_schema,os; pathlib; sqlite3
tests/test_error_contract.py,test_error_contract.py,.py,Python,test,tests,3373,False,True,105,81,3,21,0,True,True,1,105,0,105,1,Andreas,2026-02-21T23:29:23+00:00,0.0,0,0,0,11.33,Low,2027.26,S (50-199),5d1197be124f9403fe31fd8b39f3c32feebbbe82,high-churn,tests.test_error_contract,0,5,0,5,False,0,8,2,5,17.2,33,4,6,0,0,20,1666.44,6.76,11264.3,33.12,True,53.78,4,6,,src; src.api_main,__future__; fastapi.testclient; pathlib; pytest; sqlite3
tests/test_handoff_make_run_dry.py,test_handoff_make_run_dry.py,.py,Python,test,tests,1376,False,True,43,33,2,8,0,True,True,1,43,0,43,1,Andreas,2026-02-22T12:24:01+00:00,0.0,0,0,0,11.02,Low,1218.72,XS (<50),03284e91ec34c2ba4c885859cb62f03eefdbdfad,,tests.test_handoff_make_run_dry,0,1,0,1,False,0,8,2,6,30,30,9,9,0,0,9,726.0,4.19,3041.69,45.63,True,66.33,8,8,,src; src.db_schema,__future__; os; pathlib; sqlite3; subprocess; sys
tests/test_ingest_recover_orphan.py,test_ingest_recover_orphan.py,.py,Python,test,tests,1396,False,True,47,35,1,11,0,True,True,1,47,0,47,1,Andreas,2026-02-22T16:50:49+00:00,0.0,0,0,0,5.43,Low,525.11,XS (<50),c031ad9cf53b9c7a347aae5861f0723ce71b9243,,tests.test_ingest_recover_orphan,0,2,0,2,False,0,7,2,5,17,27,2.5,4,0,0,5,833.59,5.04,4197.71,45.19,True,62.19,2.5,4,,src; src.db_schema,__future__; pathlib; sqlite3; subprocess; sys
tests/test_ingest_wardrobe_dry_run.py,test_ingest_wardrobe_dry_run.py,.py,Python,test,tests,1836,False,True,61,49,2,10,0,True,True,1,61,0,61,1,Andreas,2026-02-22T14:06:07+00:00,0.0,0,0,0,11.0,Low,1688.11,XS (<50),012df6a355d8ccfc4eec2e91e34a4319bd4a9e40,,tests.test_ingest_wardrobe_dry_run,0,1,0,1,False,0,7,2,5,49,49,8,8,0,0,8,1002.84,4.78,4796.19,41.04,True,61.41,7,7,,src; src.db_schema,__future__; pathlib; sqlite3; subprocess; sys
tests/test_ingest_wardrobe_idempotence.py,test_ingest_wardrobe_idempotence.py,.py,Python,test,tests,3638,False,True,119,92,7,20,0,True,True,1,119,0,119,1,Andreas,2026-02-22T14:18:16+00:00,0.0,0,0,0,12.85,Low,2987.32,S (50-199),8f77a3f5d60c598b6475816b8392f9b7646f6a43,high-churn,tests.test_ingest_wardrobe_idempotence,0,3,0,3,False,0,7,2,5,34.33,88,6.33,17,0,0,19,2169.57,11.59,25154.24,31.25,True,56.86,5.33,14,,src; src.db_schema,__future__; pathlib; sqlite3; subprocess; sys
tests/test_ontology_color_lexicon.py,test_ontology_color_lexicon.py,.py,Python,test,tests,1393,False,True,46,34,0,12,0,True,True,1,46,0,46,1,Andreas,2026-02-21T21:16:52+00:00,0.0,0,0,0,15.24,Low,1895.29,XS (<50),a63800cf6a7a167c8aa49a53c196e672e0e17cd6,,tests.test_ontology_color_lexicon,0,1,0,1,False,0,3,0,3,23,23,13,13,2,2,13,897.78,7.19,6451.85,44.17,True,55.54,12,12,,,__future__; pathlib; yaml
tests/test_ontology_includes_ui_categories.py,test_ontology_includes_ui_categories.py,.py,Python,test,tests,477,False,True,12,8,1,3,0,True,True,1,12,0,12,1,Andreas,2026-03-06T06:44:09+00:00,0.0,0,0,0,7.26,Low,181.38,XS (<50),a00620c9c3e7ed86d35cd870bcc1d3aeab5be496,,tests.test_ontology_includes_ui_categories,0,1,0,1,False,0,3,2,1,5,5,5,5,0,0,5,147.16,6.0,882.97,64.45,True,89.38,6,6,,src; src.ontology_runtime,__future__
tests/test_run_registry.py,test_run_registry.py,.py,Python,test,tests,2170,False,True,72,55,1,16,0,True,True,1,72,0,72,1,Andreas,2026-02-22T12:03:51+00:00,0.0,0,0,0,10.24,Low,1277.4,S (50-199),2d6dcd507fe6190d56c7c7ff6ffabcd536059b29,,tests.test_run_registry,0,4,0,4,False,0,7,3,4,13.25,21,4.25,9,0,0,17,1432.63,10.43,14944.92,37.65,True,51.49,4,9,,src; src.db_schema; src.run_registry,__future__; pathlib; pytest; sqlite3
tests/test_run_registry_kpis.py,test_run_registry_kpis.py,.py,Python,test,tests,1087,False,True,37,27,1,9,0,True,True,1,37,0,37,1,Andreas,2026-02-22T12:14:48+00:00,0.0,0,0,0,11.9,Low,1107.62,XS (<50),0ce5265fad91b521e82285bf621a8c90cb8ec486,,tests.test_run_registry_kpis,0,1,0,1,False,0,6,3,3,25,25,11,11,0,0,11,617.62,6.73,4157.62,47.76,True,64.5,9,9,,src; src.db_schema; src.run_registry,__future__; pathlib; pytest
tests/test_run_registry_redaction.py,test_run_registry_redaction.py,.py,Python,test,tests,2119,False,True,58,46,2,10,0,True,True,1,58,0,58,1,Andreas,2026-02-22T16:58:17+00:00,0.0,0,0,0,16.0,Low,3163.32,XS (<50),a000feca20ba1f798c12bb73fbd67c147f14ea84,high-complexity-function,tests.test_run_registry_redaction,0,1,0,1,False,0,7,3,4,46,46,15,15,0,0,15,1093.43,5.86,6404.35,40.43,True,58.44,15,15,,src; src.db_schema; src.run_registry,__future__; json; pathlib; sqlite3
tests/test_secret_scan.py,test_secret_scan.py,.py,Python,test,tests,1533,False,True,38,23,1,14,0,True,True,1,38,0,38,1,Andreas,2026-02-22T17:11:12+00:00,0.0,0,0,0,4.04,Low,326.0,XS (<50),76025330834274245d039e0b7ea7d49f1ddf5659,,tests.test_secret_scan,0,4,0,4,False,0,3,1,2,6,6,3.25,4,0,0,13,609.37,13.91,8478.14,49.05,True,66.66,2,2,,tools.secret_scan,__future__; pathlib
tests/test_web_dashboard_legacy_api_auth.py,test_web_dashboard_legacy_api_auth.py,.py,Python,test,tests,2927,False,True,94,73,1,20,0,True,True,3,142,48,190,1,Andreas,2026-02-21T22:16:55+00:00,0.0,0,0,0,12.05,Low,2855.29,S (50-199),b7c73b77c936906bce72146ad626295ff79208f7,high-churn,tests.test_web_dashboard_legacy_api_auth,0,5,0,5,False,0,6,2,4,15.2,31,3,5,0.2,1,15,1310.19,7.63,9992.68,35.51,True,52.8,3,5,,src; src.web_dashboard,__future__; pathlib; pytest; sqlite3
tests/test_web_dashboard_v1_inventory_fields.py,test_web_dashboard_v1_inventory_fields.py,.py,Python,test,tests,2096,False,True,67,49,4,14,0,True,True,1,67,0,67,1,Andreas,2026-02-22T17:56:19+00:00,0.0,0,0,0,11.33,Low,1851.48,XS (<50),a1866c675039977975f09ef9555c348246d02862,,tests.test_web_dashboard_v1_inventory_fields,0,2,0,2,False,0,8,3,5,26,34,7,13,0,0,14,1081.09,4.88,5270.31,40.0,True,62.8,7,13,,src; src.db_schema; src.web_dashboard,__future__; pathlib; pytest; sqlite3; sys
tools/Test-WardrobeApi.ps1,Test-WardrobeApi.ps1,.ps1,PowerShell,tooling,tools,1256,False,True,40,38,0,2,0,True,True,1,40,0,40,1,Andreas Keis,2026-02-15T10:25:34+00:00,0.0,0,0,0,8.06,Low,196.38,XS (<50),42c7bb0df1581ebbd1aba1b478f42135711c0441,missing-coverage-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tools/handoff_make.ps1,handoff_make.ps1,.ps1,PowerShell,tooling,tools,3927,False,True,115,82,18,15,0,True,True,1,115,0,115,1,Andreas,2026-02-21T15:18:14+00:00,0.0,0,0,0,15.84,Low,667.36,S (50-199),0d6c52b4ea0a97353a6aa76ad307401d0487f0e0,missing-coverage-data; high-churn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tools/handoff_make.py,handoff_make.py,.py,Python,tooling,tools,7431,False,True,204,167,10,27,0,True,True,1,204,0,204,1,Andreas,2026-02-21T15:18:14+00:00,0.0,0,0,0,35.92,Moderate,10240.97,S (50-199),c93c08b1e08e38771f704404d40ac939f74ed6d8,high-complexity-function; missing-coverage-data; high-churn,tools.handoff_make,0,4,0,0,True,17,9,0,9,40.75,151,6.5,20,0.75,2,26,5464.13,15.04,82201.87,21.85,True,53.55,6.5,20,,,__future__; argparse; datetime; os; pathlib; shutil; subprocess; sys; typing
tools/handoff_make_run.py,handoff_make_run.py,.py,Python,tooling,tools,4397,False,True,131,95,7,29,0,True,True,1,131,0,131,1,Andreas,2026-02-22T12:24:01+00:00,0.0,0,0,0,25.28,Low,3920.35,S (50-199),06aa4e48a02c89b25b9bcd92816a9b16baa13bc1,missing-coverage-data; high-churn,tools.handoff_make_run,0,4,0,0,False,0,8,2,6,24.75,75,4,11,0.75,2,16,2695.12,15.11,40729.97,30.69,True,55.79,4,11,,src; src.run_registry,__future__; argparse; pathlib; subprocess; sys; typing
tools/handoff_snapshot.ps1,handoff_snapshot.ps1,.ps1,PowerShell,tooling,tools,4485,False,True,149,118,11,20,0,True,True,1,149,0,149,1,Andreas Keis,2026-02-15T14:09:04+00:00,0.0,0,0,0,19.08,Low,932.43,S (50-199),fdee3c82a22b61c6c7b57536f019fb055ebd6830,missing-coverage-data; high-churn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tools/hooks/pre-commit.sample,pre-commit.sample,.sample,SAMPLE,tooling,tools,434,False,True,20,18,0,2,0,True,True,1,20,0,20,1,Andreas,2026-02-22T17:11:12+00:00,0.0,0,0,0,6.22,Low,81.68,XS (<50),ffa7b55f9fde2e20f3801a2ca95f50c5c7e04b52,missing-coverage-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tools/ingest_recover.py,ingest_recover.py,.py,Python,tooling,tools,7615,False,True,184,145,8,31,0,True,True,1,184,0,184,1,Andreas,2026-02-22T16:50:49+00:00,0.0,0,0,0,40.26,Moderate,11088.4,S (50-199),9f42a27072c0ff3c2445660c828c406fa06132aa,low-maintainability; high-complexity-function; missing-coverage-data; high-churn,tools.ingest_recover,0,4,0,0,False,0,11,3,8,37,117,8,25,2,6,32,4393.0,19.25,84578.64,23.04,True,44.74,8.25,26,,src; src.db_schema; src.run_registry,__future__; argparse; hashlib; json; pathlib; sqlite3; sys; typing
tools/ontology_runtime_dump.py,ontology_runtime_dump.py,.py,Python,tooling,tools,9604,False,True,263,214,4,45,0,True,True,1,263,0,263,1,Andreas,2026-02-21T15:18:14+00:00,0.0,0,0,0,37.93,Moderate,9028.55,M (200-499),0e9bc0a5174f75f8f629ec3ad18e3c6a6919f20d,low-maintainability; high-complexity-function; missing-coverage-data; high-churn,tools.ontology_runtime_dump,0,10,0,0,True,15,8,0,8,21.2,128,3.8,16,1,3,38,7096.74,22.47,159434.76,17.09,True,49.0,3.9,16,,,__future__; argparse; datetime; hashlib; json; pathlib; typing; yaml
tools/project_audit_dump.py,project_audit_dump.py,.py,Python,tooling,tools,15290,False,True,446,350,26,70,0,True,True,1,446,0,446,1,Andreas,2026-02-21T14:06:28+00:00,0.0,0,0,0,56.18,High,19942.92,M (200-499),ca142af51a1da26fe93c0f6d14833412dac14f37,low-maintainability; high-complexity-function; missing-coverage-data; high-churn,tools.project_audit_dump,1,14,0,0,True,27,14,0,14,23.14,147,5.36,24,1.43,4,75,11584.62,22.5,260701.45,5.96,True,40.07,4.86,24,,,__future__; argparse; base64; dataclasses; datetime; fnmatch; hashlib; os; pathlib; platform; re; subprocess; sys; typing
tools/project_data_snapshot.py,project_data_snapshot.py,.py,Python,tooling,tools,8033,False,True,218,169,7,42,0,True,True,1,218,0,218,1,Andreas,2026-02-21T15:18:14+00:00,0.0,0,0,0,33.07,Low,7471.12,S (50-199),a37c1c01753bf23e1e849c2b71b49d345de9ae65,missing-coverage-data; high-churn,tools.project_data_snapshot,0,9,0,0,True,18,8,0,8,19.22,110,4,14,1.33,5,36,6524.53,23.5,153341.54,19.85,True,52.49,4.11,14,,,__future__; argparse; datetime; hashlib; os; pathlib; sqlite3; typing
tools/project_sanity_check.py,project_sanity_check.py,.py,Python,tooling,tools,3032,False,True,92,67,7,18,0,True,True,1,92,0,92,1,Andreas,2026-02-21T15:18:14+00:00,0.0,0,0,0,20.91,Low,3578.98,S (50-199),1349e359bce6a5a480b6c6116c6c7aaae50e1c4f,missing-coverage-data,tools.project_sanity_check,0,2,0,0,True,12,7,0,7,31,53,6,9,1.5,2,12,1691.68,11.93,20188.68,35.95,True,74.01,6,9,,,__future__; argparse; os; sys; typing; urllib.error; urllib.request
tools/runs_report.py,runs_report.py,.py,Python,tooling,tools,3129,False,True,89,72,2,15,0,True,True,1,89,0,89,1,Andreas,2026-02-22T12:14:48+00:00,0.0,0,0,0,21.2,Low,3017.79,S (50-199),131ab2c059ccf452a93d981075229bcf40be2cb9,missing-coverage-data,tools.runs_report,0,2,0,0,False,0,6,2,4,35.5,64,5,7,2,3,10,2380.09,11.44,27231.65,34.5,True,56.45,5,7,,src; src.run_registry,__future__; argparse; json; typing
tools/secret_scan.py,secret_scan.py,.py,Python,tooling,tools,7909,False,True,288,230,9,49,0,True,True,1,288,0,288,1,Andreas,2026-02-22T17:09:24+00:00,0.0,0,0,0,45.1,Moderate,13693.87,M (200-499),8188d3d9e748f386ba497f00eff3330758714079,low-maintainability; high-complexity-function; missing-coverage-data; high-churn,tools.secret_scan,1,9,0,0,False,4,8,0,8,16.89,37,6.11,16,1.89,4,55,6003.57,17.06,102440.8,14.63,True,40.42,5.7,16,,,__future__; argparse; dataclasses; pathlib; re; subprocess; sys; typing
